Index,Record,Symbol,Description,Location,Mean,Peak -logP,Peak Location,Effect Size,Gene_Chr,Gene_Pos_Str,Peak_Chr,Peak_Pos_Str,Gene_Pos,Peak_Pos,Distance_Mb,is_cis,cis_trans,is_pseudogene,is_uncharacterized,is_loc,trans_flag,flag_artifact,norm_logp,norm_es,biol_score,tier,tissue
29668,ENSRNOG00000012083,St6galnac2,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",Chr10: 101.928411,5.849,33.4,Chr10: 101.964122,-0.626,Chr10, 101.928411,Chr10, 101.964122,101.928411,101.964122,0.035711000000006266,True,cis,False,False,False,cis,False,0.0896921017402945,0.12756467439785904,0.37603987164835373,Tier_2_Validate,Adipose
5929,ENSRNOG00000068418,Gbp6,guanylate binding protein family member 6,Chr14: 4.730285,6.899,33.3,Chr14: 3.829000,-0.55,Chr14, 4.730285,Chr14, 3.829000,4.730285,3.829,0.9012850000000001,True,cis,False,False,False,cis,False,0.08902275769745648,0.10496580434136189,0.3678959967135864,Tier_2_Validate,Adipose
18919,UNCHAR_LOC120101738,LOC120101738,uncharacterized LOC120101738,Chr3: 138.491425,1.174,33.3,Chr3: 138.348233,0.711,Chr3, 138.491425,Chr3, 138.348233,138.491425,138.348233,0.1431919999999991,True,cis,False,True,True,cis,False,0.08902275769745648,0.1528397264347309,0.2846518694462656,Tier_2_Validate,Adipose
32626,ENSRNOG00000091387,Vom1r69,vomeronasal 1 receptor 69,Chr4: 86.394570,0.449,33.2,Chr4: 84.549955,0.759,Chr4, 86.394570,Chr4, 84.549955,86.39457,84.549955,1.8446150000000046,True,cis,False,False,False,cis,False,0.08835341365461849,0.16711269699672912,0.3894131387279717,Tier_2_Validate,Adipose
3831,ENSRNOG00000010600,Cysrt1,cysteine rich tail 1,Chr3: 8.057806,2.693,33.1,Chr3: 7.973758,0.651,Chr3, 8.057806,Chr3, 7.973758,8.057806,7.973758,0.08404799999999923,True,cis,False,False,False,cis,False,0.08768406961178046,0.13499851323223314,0.37793890399540475,Tier_2_Validate,Adipose
24897,ENSRNOG00000011310,Pde10a,phosphodiesterase 10A,Chr1: 52.218085,7.622,33.1,Chr1: 51.796295,-0.386,Chr1, 52.218085,Chr1, 51.796295,52.218085,51.796295,0.42179000000000144,True,cis,False,False,False,cis,False,0.08768406961178046,0.056199821587867974,0.35035936191987693,Tier_2_Validate,Adipose
11306,UNCHAR_LOC103691243,LOC103691243,uncharacterized LOC103691243,Chr1: 184.090816,1.354,33.0,Chr1: 184.095736,0.676,Chr1, 184.090816,Chr1, 184.095736,184.090816,184.095736,0.004919999999998481,True,cis,False,True,True,cis,False,0.08701472556894244,0.1424323520666072,0.2803064771724424,Tier_2_Validate,Adipose
22435,ENSRNOG00000029977,Nat2,N-acetyltransferase 2,Chr16: 22.217849,8.035,33.0,Chr16: 22.210721,-0.306,Chr16, 22.217849,Chr16, 22.210721,22.217849,22.210721,0.0071280000000015775,True,cis,False,False,False,cis,False,0.08701472556894244,0.03241153731787094,0.34179919201038467,Tier_2_Validate,Adipose
20191,UNCHAR_LOC120103631,LOC120103631,uncharacterized LOC120103631,Chr6: 131.313677,0.784,32.9,Chr6: 131.511713,-0.656,Chr6, 131.313677,Chr6, 131.511713,131.313677,131.511713,0.19803599999997346,True,cis,False,True,True,cis,False,0.08634538152610441,0.13648528099910795,0.27799073188382434,Tier_2_Validate,Adipose
19681,UNCHAR_LOC120102902,LOC120102902,protein PRRC2C-like,Chr5: 95.553146,7.423,32.8,Chr13: 75.013561,0.367,Chr5, 95.553146,Chr13, 75.013561,95.553146,75.013561,inf,False,trans,False,False,True,trans_moderate,True,0.08567603748326638,0.050550104073743676,0.24767914954495354,Tier_3_FlaggedInspect,Adipose
11893,UNCHAR_LOC108348536,LOC108348536,uncharacterized LOC108348536,Chr17: 20.255148,4.128,32.7,Chr17: 20.134771,-0.685,Chr17, 20.255148,Chr17, 20.134771,20.255148,20.134771,0.12037699999999774,True,cis,False,True,True,cis,False,0.0850066934404284,0.14510853404698187,0.2805403296205936,Tier_2_Validate,Adipose
5512,ENSRNOG00000016866,Fhl2,four and a half LIM domains 2,Chr9: 45.462420,7.198,32.6,Chr9: 45.213337,-0.483,Chr9, 45.462420,Chr9, 45.213337,45.46242,45.213337,0.24908299999999883,True,cis,False,False,False,cis,False,0.08433734939759037,0.08504311626523936,0.35928316298199037,Tier_2_Validate,Adipose
2372,ENSRNOG00000047114,Cct8l2,chaperonin containing TCP1 subunit 8 like 2,Chr4: 9.606970,3.935,32.5,Chr4: 9.898950,-0.511,Chr4, 9.606970,Chr4, 9.898950,9.60697,9.89895,0.2919799999999988,True,cis,False,False,False,cis,False,0.08366800535475234,0.09336901575973833,0.3619629573900718,Tier_2_Validate,Adipose
19014,UNCHAR_LOC120101875,LOC120101875,uncharacterized LOC120101875,Chr3: 4.361354,4.032,32.5,Chr3: 9.132890,0.802,Chr3, 4.361354,Chr3, 9.132890,4.361354,9.13289,4.771535999999999,False,trans,False,True,True,trans_moderate,True,0.08366800535475234,0.1798988997918525,0.1922484168013117,Tier_3_FlaggedInspect,Adipose
6997,ENSRNOG00000012549,Hs2st1,heparan sulfate 2-O-sulfotransferase 1,Chr2: 233.641768,10.795,32.4,Chr2: 233.442422,-0.383,Chr2, 233.641768,Chr2, 233.442422,233.641768,233.442422,0.19934600000001979,True,cis,False,False,False,cis,False,0.08299866131191432,0.05530776092774309,0.3484072477838801,Tier_2_Validate,Adipose
8508,UNCHAR_LOC100360413,LOC100360413,uncharacterized LOC100360413,ChrX: 148.480779,13.168,32.4,Chr8: 79.366724,-0.447,ChrX, 148.480779,Chr8, 79.366724,148.480779,79.366724,inf,False,trans,False,True,True,trans_moderate,True,0.08299866131191432,0.07433838834374071,0.15506796737947925,Tier_3_FlaggedInspect,Adipose
10324,UNCHAR_LOC102552601,LOC102552601,uncharacterized LOC102552601,Chr6: 101.514172,3.006,32.3,Chr6: 101.610586,0.604,Chr6, 101.514172,Chr6, 101.610586,101.514172,101.610586,0.09641399999999578,True,cis,False,True,True,cis,False,0.08232931726907629,0.12102289622360986,0.2711732747224401,Tier_2_Validate,Adipose
32543,ENSRNOG00000068184,Vinac1,vinculin/alpha-catenin family member 1,Chr3: 116.285107,3.759,32.3,Chr3: 115.507993,0.556,Chr3, 116.285107,Chr3, 115.507993,116.285107,115.507993,0.7771139999999974,True,cis,False,False,False,cis,False,0.08232931726907629,0.10674992566161166,0.3661777350257408,Tier_2_Validate,Adipose
33256,ENSRNOG00000070848,Zfp27,zinc finger protein 27,Chr1: 85.130577,6.832,32.3,Chr1: 85.398518,0.342,Chr1, 85.130577,Chr1, 85.398518,85.130577,85.398518,0.2679409999999933,True,cis,False,False,False,cis,False,0.08232931726907629,0.043116265239369615,0.3439059538779561,Tier_2_Validate,Adipose
6018,ENSRNOG00000007351,Ggh,gamma-glutamyl hydrolase,Chr5: 33.529879,7.596,32.2,Chr5: 33.461794,-0.35,Chr5, 33.529879,Chr5, 33.461794,33.529879,33.461794,0.0680850000000035,True,cis,False,False,False,cis,False,0.0816599732262383,0.04549509366636931,0.3445042734124127,Tier_2_Validate,Adipose
31969,ENSRNOG00000027564,Tsga10ip,testis specific 10 interacting protein,Chr1: 202.714667,2.291,32.1,Chr1: 203.024851,-0.805,Chr1, 202.714667,Chr1, 203.024851,202.714667,203.024851,0.3101840000000209,True,cis,False,False,False,cis,False,0.08099062918340028,0.18079096045197743,0.3916235563723822,Tier_2_Validate,Adipose
24277,ENSRNOG00000066569,Or6k4,olfactory receptor family 6 subfamily K member 14B,Chr13: 86.164243,1.326,31.8,Chr13: 86.622151,0.683,Chr13, 86.164243,Chr13, 86.622151,86.164243,86.622151,0.4579080000000033,True,cis,False,False,False,cis,False,0.07898259705488621,0.14451382694023196,0.3782237483982913,Tier_2_Validate,Adipose
29105,ENSRNOG00000057075,Snora46,"small nucleolar RNA, H/ACA box 46",Chr19: 9.314440,4.798,31.8,Chr19: 9.115149,-1.029,Chr19, 9.314440,Chr19, 9.115149,9.31444,9.115149,0.19929099999999877,True,cis,False,False,False,cis,False,0.07898259705488621,0.24739815640796903,0.4142332637119993,Tier_2_Validate,Adipose
466,ENSRNOG00000012315,Agmat,agmatinase,Chr5: 154.043664,2.637,31.6,Chr5: 154.500033,0.733,Chr5, 154.043664,Chr5, 154.500033,154.043664,154.500033,0.45636899999999514,True,cis,False,False,False,cis,False,0.07764390896921018,0.1593815046089801,0.38295889475236655,Tier_2_Validate,Adipose
30574,ENSRNOG00000051262,Tmc1,transmembrane channel-like 1,Chr1: 218.446012,1.295,31.6,Chr1: 218.301993,-0.884,Chr1, 218.446012,Chr1, 218.301993,218.446012,218.301993,0.1440189999999859,True,cis,False,False,False,cis,False,0.07764390896921018,0.2042818911685995,0.39867403004823343,Tier_2_Validate,Adipose
3681,ENSRNOG00000024372,Cwf19l2,CWF19 like cell cycle control factor 2,Chr6: 0.356635,8.946,31.4,Chr6: 5.685173,0.419,Chr6, 0.356635,Chr6, 5.685173,0.356635,5.685173,5.328538,False,trans,False,False,False,trans_moderate,True,0.07630522088353413,0.06601248884924174,0.24981119840647156,Tier_3_FlaggedInspect,Adipose
4557,ENSRNOG00000004449,E2f6,E2F transcription factor 6,Chr6: 39.592223,9.031,31.4,Chr6: 39.599091,0.413,Chr6, 39.592223,Chr6, 39.599091,39.592223,39.599091,0.006868000000004315,True,cis,False,False,False,cis,False,0.07630522088353413,0.06422836752899196,0.34918675594438414,Tier_2_Validate,Adipose
11196,UNCHAR_LOC103690438,LOC103690438,uncharacterized LOC103690438,Chr8: 80.710124,2.061,31.4,Chr8: 80.385780,0.659,Chr8, 80.710124,Chr8, 80.385780,80.710124,80.38578,0.3243439999999964,True,cis,False,True,True,cis,False,0.07630522088353413,0.13737734165923282,0.27478889688996844,Tier_2_Validate,Adipose
15318,UNCHAR_LOC120096289,LOC120096289,uncharacterized LOC120096289,Chr13: 68.293427,1.929,31.4,Chr13: 67.852024,-0.811,Chr13, 68.293427,Chr13, 67.852024,68.293427,67.852024,0.441402999999994,True,cis,False,True,True,cis,False,0.07630522088353413,0.1825750817722272,0.29060810592951647,Tier_2_Validate,Adipose
21850,ENSRNOG00000005708,Mmp16,matrix metallopeptidase 16,Chr5: 31.312279,3.925,31.4,Chr5: 30.539069,0.891,Chr5, 31.312279,Chr5, 30.539069,31.312279,30.539069,0.7732099999999988,True,cis,False,False,False,cis,False,0.07630522088353413,0.2063633660422242,0.39893400542401536,Tier_2_Validate,Adipose
632,ENSRNOG00000024525,Alkbh8,"alkB homolog 8, tRNA methyltransferase",Chr6: 0.449381,7.399,31.3,Chr6: 5.685173,0.419,Chr6, 0.449381,Chr6, 5.685173,0.449381,5.685173,5.235792,False,trans,False,False,False,trans_moderate,True,0.07563587684069611,0.06601248884924174,0.24957692799147826,Tier_3_FlaggedInspect,Adipose
5587,ENSRNOG00000018076,Fmo5,flavin containing dimethylaniline monoxygenase 5,Chr2: 185.216118,7.092,31.3,Chr2: 185.553302,-0.313,Chr2, 185.216118,Chr2, 185.553302,185.216118,185.553302,0.3371840000000077,True,cis,False,False,False,cis,False,0.07563587684069611,0.034493012191495684,0.3385451111612672,Tier_2_Validate,Adipose
25364,ENSRNOG00000010650,Plekhh1,"pleckstrin homology, MyTH4 and FERM domain containing H1",Chr6: 97.839287,7.426,31.3,Chr6: 96.297826,-0.382,Chr6, 97.839287,Chr6, 96.297826,97.839287,96.297826,1.5414609999999982,True,cis,False,False,False,cis,False,0.07563587684069611,0.055010407374368124,0.3457261994752725,Tier_2_Validate,Adipose
27282,ENSRNOG00000025615_2,Rnase1,"ribonuclease, RNase A family, 1-like 1",Chr15: 24.363632,2.319,31.3,Chr15: 28.480643,2.131,Chr15, 24.363632,Chr15, 28.480643,24.363632,28.480643,4.1170110000000015,False,trans,False,False,False,MEGA_EFFECT,True,0.07563587684069611,0.575081772227178,0.4277511771737559,Tier_3_FlaggedInspect,Adipose
32696,ENSRNOG00000083545,Vom2r5,"vomeronasal 2 receptor, 5",Chr1: 1.161905,0.494,31.3,Chr1: 2.665618,0.7,Chr1, 1.161905,Chr1, 2.665618,1.161905,2.665618,1.5037129999999999,True,cis,False,False,False,cis,False,0.07563587684069611,0.14956883734760626,0.37882164996590584,Tier_2_Validate,Adipose
5102,ENSRNOG00000018003,F2rl1,F2R like trypsin receptor 1,Chr2: 26.785225,5.903,31.2,Chr2: 26.834458,-0.473,Chr2, 26.785225,Chr2, 26.834458,26.785225,26.834458,0.04923300000000097,True,cis,False,False,False,cis,False,0.07496653279785809,0.08206958073148973,0.35496263973527176,Tier_2_Validate,Adipose
9231,UNCHAR_LOC102547670,LOC102547670,uncharacterized LOC102547670,Chr19: 44.849825,4.104,31.1,Chr19: 44.839530,-0.694,Chr19, 44.849825,Chr19, 44.839530,44.849825,44.83953,0.010294999999999277,True,cis,False,True,True,cis,False,0.07429718875502009,0.14778471602735652,0.2777286666738318,Tier_2_Validate,Adipose
29647,ENSRNOG00000007332,Sstr3,somatostatin receptor 3,Chr7: 110.108921,3.568,31.1,Chr7: 109.614783,0.892,Chr7, 110.108921,Chr7, 109.614783,110.108921,109.614783,0.4941379999999924,True,cis,False,False,False,cis,False,0.07429718875502009,0.20666071959559917,0.3983352679227168,Tier_2_Validate,Adipose
33270,ENSRNOG00000049605,Zfp296,zinc finger protein 296,Chr1: 79.228769,3.023,31.1,Chr1: 79.165093,-0.65,Chr1, 79.228769,Chr1, 79.165093,79.228769,79.165093,0.06367600000000095,True,cis,False,False,False,cis,False,0.07429718875502009,0.13470115967885818,0.3731494219518574,Tier_2_Validate,Adipose
3698,ENSRNOG00000022242,Cxcl9,C-X-C motif chemokine ligand 9,Chr14: 15.722867,8.019,31.0,Chr14: 15.587596,-0.412,Chr14, 15.722867,Chr14, 15.587596,15.722867,15.587596,0.13527100000000125,True,cis,False,False,False,cis,False,0.07362784471218206,0.063931013975617,0.3481456005407297,Tier_2_Validate,Adipose
3813,ENSRNOG00000042496,Cyp4f37,"cytochrome P450, family 4, subfamily f, polypeptide 37",Chr7: 11.572572,7.9,30.9,Chr7: 11.404448,-0.425,Chr7, 11.572572,Chr7, 11.404448,11.572572,11.404448,0.16812399999999883,True,cis,False,False,False,cis,False,0.07295850066934403,0.06779661016949153,0.34926428879359245,Tier_2_Validate,Adipose
26130,ENSRNOG00000046468,Ptgfr,prostaglandin F receptor,Chr2: 240.766673,8.076,30.9,Chr2: 240.799657,0.546,Chr2, 240.766673,Chr2, 240.799657,240.766673,240.799657,0.032983999999999014,True,cis,False,False,False,cis,False,0.07295850066934403,0.10377639012786204,0.3618572117790221,Tier_2_Validate,Adipose
10591,UNCHAR_LOC102553943,LOC102553943,uncharacterized LOC102553943,Chr2: 208.902560,4.814,30.8,Chr2: 208.854647,-0.744,Chr2, 208.902560,Chr2, 208.854647,208.90256,208.854647,0.0479129999999941,True,cis,False,True,True,cis,False,0.07228915662650602,0.16265239369610465,0.2822295426129138,Tier_2_Validate,Adipose
11478,UNCHAR_LOC103692300,LOC103692300,uncharacterized LOC103692300,Chr5: 22.916041,1.115,30.8,Chr5: 22.915517,-0.631,Chr5, 22.916041,Chr5, 22.915517,22.916041,22.915517,0.0005239999999986367,True,cis,False,True,True,cis,False,0.07228915662650602,0.12905144216473388,0.270469209576934,Tier_2_Validate,Adipose
20356,UNCHAR_LOC680254,LOC680254,uncharacterized LOC680254,Chr13: 69.569484,5.576,30.8,Chr13: 69.694938,0.326,Chr13, 69.569484,Chr13, 69.694938,69.569484,69.694938,0.12545399999999063,True,cis,False,True,True,cis,False,0.07228915662650602,0.0383586083853702,0.2387267177541567,Tier_2_Validate,Adipose
27789,ENSRNOG00000076074,RT1-O1,"RT1 class Ib, locus O1",Chr20: 2.655115,3.396,30.8,Chr20: 3.601132,0.67,Chr20, 2.655115,Chr20, 3.601132,2.655115,3.601132,0.9460170000000003,True,cis,False,False,False,cis,False,0.07228915662650602,0.14064823074635743,0.3745280855805022,Tier_2_Validate,Adipose
88,ENSRNOG00000069481_1,Abcg3,"ATP-binding cassette, subfamily G (WHITE), member 3-like 1",Chr14: 4.763551,7.657,30.7,Chr14: 4.330834,0.326,Chr14, 4.763551,Chr14, 4.330834,4.763551,4.330834,0.43271699999999935,True,cis,False,False,False,cis,False,0.071619812583668,0.0383586083853702,0.3384924473391634,Tier_2_Validate,Adipose
16649,UNCHAR_LOC120098188,LOC120098188,uncharacterized LOC120098188,Chr18: 70.086768,1.946,30.7,Chr18: 70.329282,0.716,Chr18, 70.086768,Chr18, 70.329282,70.086768,70.329282,0.2425139999999999,True,cis,False,True,True,cis,False,0.071619812583668,0.15432649420160569,0.27908120737484576,Tier_2_Validate,Adipose
4456,ENSRNOG00000013928,Dsp,desmoplakin,Chr17: 26.671691,7.158,30.6,Chr17: 27.011152,0.714,Chr17, 26.671691,Chr17, 27.011152,26.671691,27.011152,0.339461,True,cis,False,False,False,cis,False,0.07095046854083,0.15373178709485574,0.37863878947248997,Tier_2_Validate,Adipose
9902,UNCHAR_LOC102550711,LOC102550711,uncharacterized LOC102550711,Chr9: 113.501632,8.244,30.6,Chr9: 112.444670,0.326,Chr9, 113.501632,Chr9, 112.444670,113.501632,112.44467,1.0569619999999986,True,cis,False,True,True,cis,False,0.07095046854083,0.0383586083853702,0.2382581769241701,Tier_2_Validate,Adipose
14431,UNCHAR_LOC120095044,LOC120095044,uncharacterized LOC120095044,Chr10: 12.899069,3.112,30.6,Chr10: 13.043610,0.709,Chr10, 12.899069,Chr10, 13.043610,12.899069,13.04361,0.14454099999999848,True,cis,False,True,True,cis,False,0.07095046854083,0.15224501932798098,0.2781184207540839,Tier_2_Validate,Adipose
28158,ENSRNOG00000006631,Sema3e,semaphorin 3E,Chr4: 20.555286,8.317,30.6,Chr4: 17.550656,-0.944,Chr4, 20.555286,Chr4, 17.550656,20.555286,17.550656,3.004629999999999,True,cis,False,False,False,cis,False,0.07095046854083,0.2221231043710972,0.4025757505191745,Tier_2_Validate,Adipose
3789,ENSRNOG00000031004,Cyp2j4,"cytochrome P450, family 2, subfamily j, polypeptide 4",Chr5: 111.207489,7.211,30.5,Chr5: 111.023453,0.321,Chr5, 111.207489,Chr5, 111.023453,111.207489,111.023453,0.18403599999999187,True,cis,False,False,False,cis,False,0.07028112449799197,0.03687184061849539,0.3375035377907706,Tier_2_Validate,Adipose
9244,ENSRNOG00000078624,LOC102547718,uncharacterized LOC102547718,Chr2: 112.309534,2.669,30.4,Chr2: 111.374519,0.677,Chr2, 112.309534,Chr2, 111.374519,112.309534,111.374519,0.9350149999999928,True,cis,False,True,True,cis,False,0.06961178045515394,0.14272970561998216,0.2743195201262977,Tier_2_Validate,Adipose
10291,UNCHAR_LOC102552452,LOC102552452,uncharacterized LOC102552452,Chr12: 2.688004,2.263,30.4,Chr12: 2.754668,0.684,Chr12, 2.688004,Chr12, 2.754668,2.688004,2.754668,0.06666400000000028,True,cis,False,True,True,cis,False,0.06961178045515394,0.14481118049360692,0.2750480363320663,Tier_2_Validate,Adipose
10569,UNCHAR_LOC102553843,LOC102553843,uncharacterized LOC102553843,Chr10: 35.892523,4.485,30.4,Chr10: 35.142813,0.472,Chr10, 35.892523,Chr10, 35.142813,35.892523,35.142813,0.7497100000000003,True,cis,False,True,True,cis,False,0.06961178045515394,0.08177222717811476,0.252984402671644,Tier_2_Validate,Adipose
14877,UNCHAR_LOC120095647,LOC120095647,uncharacterized LOC120095647,Chr11: 42.129748,6.313,30.4,Chr11: 42.949805,-0.322,Chr11, 42.129748,Chr11, 42.949805,42.129748,42.949805,0.8200569999999985,True,cis,False,True,True,cis,False,0.06961178045515394,0.037169194171870354,0.23737334111945851,Tier_2_Validate,Adipose
22734,ENSRNOG00000027797,Nit2,"nitrilase family, member 2",Chr11: 43.363838,10.359,30.4,Chr11: 43.455216,-0.226,Chr11, 43.363838,Chr11, 43.455216,43.363838,43.455216,0.09137799999999885,True,cis,False,False,False,cis,False,0.06961178045515394,0.008623253047873921,0.3273822617260598,Tier_2_Validate,Adipose
11008,UNCHAR_LOC102556004,LOC102556004,uncharacterized LOC102556004,Chr5: 9.296083,7.62,30.3,Chr5: 11.539025,-0.318,Chr5, 9.296083,Chr5, 11.539025,9.296083,11.539025,2.242942000000001,True,cis,False,True,True,cis,False,0.06894243641231593,0.035979779958370504,0.23672277572974026,Tier_2_Validate,Adipose
22442,ENSRNOG00000070875,Nat8f4,N-acetyltransferase 8 (GCN5-related) family member 4,Chr4: 118.332590,5.586,30.3,Chr4: 118.133979,-0.392,Chr4, 118.332590,Chr4, 118.133979,118.33259,118.133979,0.19861099999999965,True,cis,False,False,False,cis,False,0.06894243641231593,0.05798394290811775,0.3444242327621518,Tier_2_Validate,Adipose
27577,ENSRNOG00000086232,Rpl30,ribosomal protein L30,Chr7: 65.651400,10.446,30.3,Chr7: 67.388255,-0.461,Chr7, 65.651400,Chr7, 67.388255,65.6514,67.388255,1.7368550000000056,True,cis,False,False,False,cis,False,0.06894243641231593,0.07850133809099019,0.35160532107615716,Tier_2_Validate,Adipose
32086,ENSRNOG00000007139,Ttpa,alpha tocopherol transfer protein,Chr5: 33.497536,9.841,30.3,Chr5: 33.461794,-0.46,Chr5, 33.497536,Chr5, 33.461794,33.497536,33.461794,0.03574199999999905,True,cis,False,False,False,cis,False,0.06894243641231593,0.07820398453761523,0.3515012473324759,Tier_2_Validate,Adipose
12376,UNCHAR_LOC108350928,LOC108350928,uncharacterized LOC108350928,Chr5: 21.574911,0.475,30.2,Chr5: 21.572861,0.492,Chr5, 21.574911,Chr5, 21.572861,21.574911,21.572861,0.0020500000000005514,True,cis,False,True,True,cis,False,0.0682730923694779,0.08771929824561403,0.2545973367152822,Tier_2_Validate,Adipose
12892,ENSRNOG00000057919,LOC108352704,uncharacterized LOC108352704,Chr14: 7.347218,3.702,30.1,Chr14: 7.500727,-0.723,Chr14, 7.347218,Chr14, 7.500727,7.347218,7.500727,0.15350900000000056,True,cis,False,True,True,cis,False,0.0676037483266399,0.15640796907523047,0.2784041010906546,Tier_2_Validate,Adipose
7172,UNCHAR_Ifitm2,Ifitm2,interferon induced transmembrane protein 2,Chr1: 196.052718,11.198,30.0,Chr1: 196.261142,-0.338,Chr1, 196.052718,Chr1, 196.261142,196.052718,196.261142,0.20842400000000794,True,cis,False,False,False,cis,False,0.06693440428380187,0.041926851025869766,0.3381014393583851,Tier_2_Validate,Adipose
7831,ENSRNOG00000015682,Kel,Kell metallo-endopeptidase (Kell blood group),Chr4: 70.585665,2.409,30.0,Chr1: 231.862988,1.035,Chr4, 70.585665,Chr1, 231.862988,70.585665,231.862988,inf,False,trans,False,False,False,trans_moderate,True,0.06693440428380187,0.2491822777282188,0.3106408387042072,Tier_3_FlaggedInspect,Adipose
